"zSES" "zACH" "BYACH" "byses" "retain" "sex"
-0.562058096982339 -1.16082259503382 -1.08360043917441 -0.486 0 0
-0.345364392280635 -1.64280275509045 -1.56730826555137 -0.312 1 0
-1.5072909812846 -1.59043468941025 -1.51475248562309 -1.245 1 1
-0.109990195794301 0.678848156731635 0.762664644602453 -0.123 1 0
-1.15360700349561 -0.260867688529684 -0.180419628555047 -0.961 1 1
-0.46865563805919 1.71942101737704 1.80696745688109 -0.411 1 1
0.0108103177463035 -0.336510450067747 -0.256333532895898 -0.026 0 0
-0.0502126220834866 0.478103904957546 0.56120082154404 -0.075 1 1
-1.83357690445613 -1.21319066071401 -1.13615621910269 -1.507 1 0
-1.36656460984039 -0.239532550659974 -0.159008014510191 -1.132 1 0
1.08307054618404 1.14725141087118 1.23274689840542 0.835 1 1
0.503975300860526 -1.08130071751944 -1.00379351409813 0.37 1 1
1.37199548578632 0.564414235430463 0.647820532907319 1.067 1 0
0.995894917855773 -0.453853708351152 -0.374097410142604 0.765 1 0
1.78047557281022 -1.31016856012179 -1.2334817374884 1.395 1 0
1.14533885213281 2.00356626264181 2.09213122575121 0.885 1 0
0.212559629020304 1.13658384193632 1.22204109138299 0.136 1 1
1.69329994448195 0.303543686023555 0.386014888449768 1.325 1 0
-1.55336952768668 -0.745757185568548 -0.667047220483581 -1.282 1 1
-0.0738745783440175 0.364639762650451 0.447329965032762 -0.094 1 0
0.556280677857489 -1.24907248349489 -1.1721666609054 0.412 1 0
0.670854360803217 1.53225367152004 1.61912920639667 0.504 1 0
0.571225071285192 0.764188708210476 0.848311100781875 0.424 1 1
0.917436852360328 1.22871284637371 1.31450033384941 0.702 1 1
-1.01163526593243 -0.953289890301182 -0.875323829828994 -0.847 0 0
0.0456805690776121 -0.40342520065911 -0.323488140582036 0.002 1 1
-0.46865563805919 -0.764182986456025 -0.685539068976866 -0.411 1 1
-1.25572702525159 -0.0349091829095729 0.0463488292836502 -1.043 1 1
1.21881545315235 1.38969615939061 1.47606069436969 0.944 1 0
0.62228508216318 0.947476938091166 1.03225633053086 0.465 1 0
0.470350415648192 1.19380080258691 1.27946314723056 0.343 1 1
-0.615608840098277 -1.38484154266577 -1.30842238664539 -0.529 1 0
2.01709513541553 1.12591627300147 1.21133528436056 1.585 1 0
1.37697695026222 1.24422931027895 1.33007241679112 1.071 1 1
1.55008284079979 0.645875670932992 0.729573968351312 1.21 1 1
0.0543981319104393 -1.27234717935275 -1.19552478531797 0.009 1 1
0.25863817542239 1.31114406087031 1.39722702447726 0.173 1 1
-0.83230254479998 -0.298689069298715 -0.218376580725472 -0.703 1 1
1.51521258946848 1.04930373246933 1.13444812483585 1.182 1 1
-1.23331043511003 0.735095338388143 0.819113445266163 -1.025 1 1
2.04573855615196 1.86391808749462 1.95198247927579 1.608 1 1
-0.446239047917635 -0.816551052136222 -0.738094848905148 -0.393 1 1
0.806599267771526 -0.597380999474656 -0.51813917735345 0.613 1 1
-1.80866958207662 -1.56715999355238 -1.49139436121052 -1.487 0 0
1.39067597757095 2.10539305701997 2.1943230200562 1.082 1 1
0.956043202048563 -0.724422047698838 -0.645635606438726 0.733 1 1
0.305962087943452 -0.686600666929807 -0.6076786542683 0.211 1 1
-1.96932181142444 -1.50897325390772 -1.4329990501791 -1.616 1 1
-1.28810654434494 -1.55843198260568 -1.48263506455581 -1.069 1 0
-0.202147288598474 -1.60886049029773 -1.53324433411637 -0.197 0 1
-2.06770573482349 -1.51673148586034 -1.44078509164995 -1.695 0 1
-2.25700138490773 -1.38872065864208 -1.31231540738082 -1.847 0 1
-1.72273931986733 -1.47794032609723 -1.40185488429567 -1.418 0 1
-0.726446424687079 -0.752545638527092 -0.673860006770581 -0.618 1 1
-1.23704653346696 -1.56715999355238 -1.49139436121052 -1.028 1 0
-2.42138971261247 -1.30338010716324 -1.2266689512014 -1.979 1 1
-0.177239966218968 0.759339813240087 0.84344482486259 -0.177 1 1
-1.83357690445613 -0.809762599177678 -0.731282062618148 -1.507 1 0
0.297244525110624 1.77566819903355 1.8634162575448 0.204 1 1
-0.2058833869554 -1.49539634799063 -1.4193734776051 -0.2 1 0
-0.189693627408721 -0.320024207168426 -0.239788194770329 -0.187 1 1
0.299735257348575 1.03184771057593 1.11692953152643 0.206 1 1
-1.4163792545994 -0.704056688823206 -0.625197247577727 -1.172 1 0
0.679571923636044 -0.713754478763983 -0.634929799416298 0.511 1 1
0.421781137008155 0.404400701407638 0.487233427570903 0.304 1 0
0.510202131455402 -0.854372432905254 -0.776051801075573 0.375 1 0
0.674590459160143 0.109587887208009 0.191363851678354 0.507 1 0
-0.109990195794301 -0.0184229400102514 0.0628941674092205 -0.123 1 1
-0.411368796586326 0.26281296827229 0.34513817072777 -0.365 1 1
-0.636780064120857 0.293845896082777 0.376282336611197 -0.546 1 0
-0.316720971544203 -1.39066021663024 -1.31426191774853 -0.289 1 0
-0.385216108087845 -1.5535830876353 -1.47776878863652 -0.344 1 0
0.772974382559192 0.909655557322135 0.994299378360436 0.586 1 1
-0.137388250411758 0.153227941941506 0.235160334951921 -0.145 1 1
0.425517235365081 1.71554190140073 1.80307443614566 0.307 1 0
0.216295727377229 -0.921287183496617 -0.843206408761711 0.139 1 1
-1.06144991069144 -1.39066021663024 -1.31426191774853 -0.887 1 0
-0.610627375622376 -0.659446855095631 -0.580427509120303 -0.525 1 0
-0.220827780383104 -0.692419340894273 -0.613518185371443 -0.212 1 1
-0.376498545255018 1.06675975436273 1.15196671814528 -0.337 1 1
-1.74017444553298 -0.643930391190387 -0.564855426178589 -1.432 1 1
0.0282454434119578 -1.49151723201432 -1.41548045686967 -0.012 0 1
-0.0427404253696348 1.56231682033645 1.64930011709624 -0.069 1 0
-0.581983954885943 -1.36835529976645 -1.29187704851982 -0.502 0 1
0.817807562842304 0.213354239574325 0.295502156351059 0.622 1 1
0.324642579728081 -1.01632552491623 -0.938585416779704 0.226 1 0
-0.504771255509474 -0.438337244445908 -0.358525327200891 -0.44 1 0
-0.425067823895055 1.45370157299974 1.54029553650425 -0.376 1 1
0.677081191398094 -1.15985281603974 -1.08262718399055 0.509 1 0
-1.38150900326809 1.29756715495323 1.38360145190326 -1.144 1 1
-0.382725375849894 -0.352996692967068 -0.272878871021469 -0.342 1 0
-2.39274629187604 -0.307417080245415 -0.227135877380186 -1.956 1 1
1.01831150799733 -1.22482800864295 -1.14783528130897 0.783 1 0
-1.49359195397587 0.507197274779877 0.590398477059751 -1.234 1 1
0.121647902335106 -0.596411220480578 -0.517165922169593 0.063 1 0
-1.39271729833887 -1.67577524088909 -1.60039894180251 -1.153 1 1
-1.79870665312482 0.0649780534804332 0.146594113220928 -1.479 0 0
-1.3304489923901 -1.44981673526898 -1.37363048396381 -1.103 1 1
-1.36407387760244 -1.16276215302197 -1.08554694954212 -1.13 1 1
-1.82236860938535 -1.53418750775374 -1.45830368495938 -1.498 1 0
-1.55087879544873 0.161955952888206 0.243919631606635 -1.28 1 1
-0.579493222647993 0.895108872410969 0.979700550602579 -0.5 1 1
-0.492317594319721 -0.427669675511054 -0.347819520178463 -0.43 1 0
-0.0726292122250422 -0.351057134978912 -0.270932360653754 -0.093 1 0
-1.18723188870794 -0.0727305636786044 0.00839187711322446 -0.988 1 0
-1.42758754967018 -1.13075944621741 -1.05342952847484 -1.181 1 1
-0.902043047462598 -0.371422493854545 -0.291370719514753 -0.759 1 0
0.731877300633007 2.10927217299628 2.19821604079163 0.553 1 0
1.14284811989486 1.12591627300147 1.21133528436056 0.883 1 1
0.664627530208341 -1.0308722098274 -0.95318424453756 0.499 1 0
1.42554622890225 -0.422820780540664 -0.342953244259177 1.11 1 0
0.508956765336427 -0.667205087048252 -0.588213550591159 0.374 1 0
0.862640743125415 1.38775660140245 1.47411418400197 0.658 1 0
0.724405103919155 2.15873090169425 2.24785205516834 0.547 1 0
1.48034233813717 0.728306885429599 0.812300658979163 1.154 1 0
0.862640743125415 1.34993522063342 1.43615723183154 0.658 1 1
0.797881704938699 -0.501372879060961 -0.4217869141516 0.606 1 0
1.42803696114021 -0.189104042967932 -0.108398744949624 1.112 1 1
1.54883747468081 0.0446126946048008 0.12615575435993 1.209 1 0
0.767992918083291 -0.213348517819875 -0.132730124546051 0.582 1 0
-0.0813467750578694 -1.12203143527071 -1.04467023182012 -0.1 1 0
0.574961169642118 1.86876698246501 1.95684875519508 0.427 1 1
0.607340688735476 -1.26749828438237 -1.19065850939868 0.453 1 1
0.13908302800076 -0.532405806871448 -0.452931080035026 0.077 1 0
0.411818208056353 0.308392580993943 0.390881164369053 0.296 1 0
-0.711502031259376 0.0533407055515 0.134915051014643 -0.606 1 0
0.436725530435859 1.24713864726118 1.33299218234269 0.316 1 1
-0.907024511938499 -0.734119837639615 -0.655368158277297 -0.763 1 0
-1.61563783363545 -1.4663029781683 -1.39017582208938 -1.332 1 1
-0.290568283045721 -1.4663029781683 -1.39017582208938 -0.268 0 1
-1.4313236480271 -1.15791325805158 -1.08068067362284 -1.184 1 0
-2.4051999530658 -1.31210811810994 -1.23542824785611 -1.966 1 1
-0.560812730863363 -1.70001971574103 -1.62473032139894 -0.485 1 1
0.0456805690776121 -0.630353485273298 -0.55122985360459 0.002 1 0
-0.862191331655388 -1.54388529769452 -1.46803623679795 -0.727 1 0
-1.28561581210699 -1.13172922521148 -1.0544027836587 -1.067 1 1
-1.56208709051951 -0.154191999181134 -0.0733615583307697 -1.289 1 1
-1.20840311273052 -0.866979559828264 -0.788704118465715 -1.005 1 0
0.297244525110624 -0.135766198293657 -0.0548697098374849 0.204 1 0
0.368230393892217 -1.37708331071315 -1.30063634517453 0.261 1 1
-1.45996706876354 -1.55164352964714 -1.47582227826881 -1.207 1 1
0.838978786864884 -1.17924839592129 -1.10209228766769 0.639 1 0
-1.59446660961287 -0.981413481129436 -0.903548230160849 -1.315 1 0
-0.0888189717717212 2.00356626264181 2.09213122575121 -0.106 1 0
-1.82112324326638 -1.66995656692462 -1.59455941069937 -1.497 1 0
-0.966802085649314 -0.319054428174347 -0.238814939586471 -0.811 1 1
0.110439607264328 -1.18700662787392 -1.10987832913855 0.054 1 0
-0.420086359419153 -1.51673148586034 -1.44078509164995 -0.372 1 1
-0.741390818114783 -1.59140446840433 -1.51572574080695 -0.63 1 0
-0.458692709107388 -1.42654203941111 -1.35027235955124 -0.403 1 1
-0.732673255281956 -1.2791356323113 -1.20233757160497 -0.623 1 1
-0.758825943780437 -0.464521277286007 -0.384803217165031 -0.644 0 0
0.368230393892217 1.21222660347439 1.29795499572384 0.261 1 1
-1.50978171352255 -1.56812977254646 -1.49236761639438 -1.247 1 1
-1.46868463159636 -1.64280275509045 -1.56730826555137 -1.214 1 0
-0.783733266159944 -1.41199535449995 -1.33567353179339 -0.664 1 1
-1.61563783363545 -0.709875362787672 -0.63103677868087 -1.332 1 0
-0.690330807236795 -0.673993540006796 -0.595026336878159 -0.589 1 1
-1.45996706876354 -1.3576877308316 -1.28117124149739 -1.207 1 0
0.286036230039847 -0.590592546516112 -0.511326391066451 0.195 1 0
-1.04650551726373 -1.01535574592216 -0.937612161595847 -0.875 1 1
-0.291813649164697 -1.64086319710229 -1.56536175518366 -0.269 0 1
-0.816112785253301 -1.25198182047712 -1.17508642645697 -0.69 1 1
0.792900240462797 -1.43430027136374 -1.3580584010221 0.602 1 0
-0.385216108087845 1.78536598897432 1.87314880938337 -0.344 1 1
0.0606249625053158 -0.678842434977185 -0.599892612797444 0.014 1 1
-0.599419080551598 -1.59237424739841 -1.5166989959908 -0.516 1 1
0.232485486923908 -0.811702157165833 -0.733228572985862 0.152 1 1
0.0245093450550319 0.577991141347552 0.661446105481318 -0.015 1 0
-1.16730603080434 -0.376271388824934 -0.296236995434038 -0.972 1 0
1.69703604283887 -0.294809953322404 -0.214483559990044 1.328 1 0
0.0519073996724887 -0.0707910056904493 0.0103383874809382 0.007 1 0
0.355776732702464 0.602235616199495 0.685777485077745 0.251 1 0
-1.12247285052123 0.323909044899186 0.406453247310765 -0.936 1 1
0.440461628792785 -0.450944371368919 -0.371177644591032 0.319 0 1
0.437970896554834 1.15985853779419 1.24539921579556 0.317 1 1
0.760520721369439 1.54873991441936 1.63567454452224 0.576 1 1
-0.884607921796943 -0.571196966634557 -0.491861287389309 -0.745 1 0
-0.415104894943252 0.938748927144467 1.02349703387615 -0.368 1 1
-0.103763365199425 -0.30935663823357 -0.2290823877479 -0.118 1 0
0.125384000692032 0.220142692532869 0.302314942638059 0.066 1 1
-0.114971660270203 1.20931726649215 1.29503523017227 -0.127 1 0
1.03076516918708 0.849529259689316 0.933957556961297 0.793 1 1
-1.55336952768668 0.614842743122505 0.698429802467886 -1.282 1 0
-0.158559474434339 -1.41296513349403 -1.33664678697725 -0.162 1 1
-0.158559474434339 -0.5954414414865 -0.516192666985736 -0.162 1 1
0.688289486468871 -1.43042115538742 -1.35416538028667 0.518 1 1
-1.65798028168061 -1.69808015775288 -1.62278381103122 -1.366 0 1
0.291017694515748 -1.68547303082987 -1.61013149364108 0.199 1 1
0.151536689190513 -0.726361605686994 -0.64758211680644 0.087 1 0
-0.312984873187277 -0.998869503022836 -0.921066823470277 -0.286 0 1
-2.72899514399938 -1.64571209207268 -1.57022803110294 -2.226 0 1
-0.199656556360524 -1.19864397580285 -1.12155739134483 -0.195 1 1
-0.827321080324079 -1.53903640272413 -1.46316996087866 -0.699 1 1
-0.46865563805919 -0.895103150656519 -0.816928518797571 -0.411 1 1
-0.0589301849163138 -0.810732378171756 -0.732255317802005 -0.082 1 0
-1.30180557165367 -1.51770126485442 -1.44175834683381 -1.08 1 1
0.151536689190513 -1.82318164798891 -1.74833372974879 0.087 0 0
-1.56955928723336 -0.39469718971241 -0.314728843927322 -1.295 1 1
-0.791205462873795 -1.1443363521345 -1.06705510104884 -0.67 1 1
-0.12368922310303 -1.562311098582 -1.48652808529123 -0.134 1 0
-1.98551157097112 -1.24519336751858 -1.16827364016997 -1.629 1 1
-1.42509681743223 -1.67771479887725 -1.60234545217023 -1.179 1 0
-1.65798028168061 -1.28592408526984 -1.20915035789197 -1.366 1 1
-1.39271729833887 -0.533375585865526 -0.453904335218883 -1.153 1 1
-2.12499257629635 -0.824309284088844 -0.745880890376004 -1.741 1 1
0.299735257348575 -0.610957905391744 -0.531764749927449 0.206 1 1
-1.27565288315519 -0.997899724028758 -0.920093568286419 -1.059 1 1
-1.72149395374835 0.00388197685353608 0.0852790366379328 -1.417 1 0
0.921172950717254 0.0397637996344118 0.121289478440644 0.705 1 1
-1.15983383409049 -1.10457541337731 -1.0271516385107 -0.966 1 0
-0.857209867179487 1.12688605199555 1.21230853954442 -0.723 1 0
-1.60567490468365 -1.65637966100754 -1.58093383812537 -1.324 1 0
0.954797835929588 -1.50703369591957 -1.43105253981138 0.732 0 1
-0.222073146502079 -1.36544596278422 -1.28895728296825 -0.213 1 1
-1.36033777924551 -0.287051721369783 -0.206697518519188 -1.127 1 1
-0.0302867641798817 -1.47891010509131 -1.40282813947953 -0.059 1 0
-1.58823977901799 0.4974994848391 0.580665925221181 -1.31 1 1
-0.42631319001403 -0.0213322769924847 0.0599744018576492 -0.377 1 1
0.35951283105939 0.144499930994807 0.226401038297208 0.254 1 0
0.101722044431501 -0.101823933500937 -0.020805778402488 0.047 1 0
-0.553340534149511 -1.56037154059384 -1.48458157492352 -0.479 1 1
0.369475760011192 1.13270472596001 1.21814807064756 0.262 1 0
1.23002374822313 0.918383568268834 1.00305867501515 0.953 0 0
-0.312984873187277 -0.395666968706488 -0.315702099111179 -0.286 1 0
0.806599267771526 0.0804945173856766 0.162166196162641 0.613 1 1
-0.0439857914886101 0.96299340199641 1.04782841347257 -0.07 1 0
-0.413859528824277 0.780674951109797 0.864856438907445 -0.367 1 0
-1.04276941890681 -1.10651497136546 -1.02909814887841 -0.872 1 1
1.21757008703338 -0.984322818111669 -0.90646799571242 0.943 1 0
1.88384096068517 1.15694920081196 1.24247945024399 1.478 1 1
0.770483650321242 -1.17342972195683 -1.09625275656455 0.584 0 0
1.11669543139638 0.693394841642801 0.777263472360309 0.862 1 1
-0.151087277720487 0.520774180696965 0.60402404963375 -0.156 1 1
0.838978786864884 0.478103904957546 0.56120082154404 0.639 1 0
0.393137716271723 -0.981413481129436 -0.903548230160849 0.281 1 0
-0.677877146047042 -0.381120283795322 -0.301103271353323 -0.579 0 0
-0.246980468881585 0.157107057917817 0.23905335568735 -0.233 1 0
0.247429880351612 0.170683963834905 0.252678928261349 0.164 0 1
0.330869410322958 1.29465781797099 1.38068168635169 0.231 1 1
0.526391891002081 0.0921318653146091 0.173845258368926 0.388 1 1
-0.457447342988413 1.13852339992448 1.2239876017507 -0.402 1 1
1.62355944181933 1.29562759696507 1.38165494153555 1.269 1 1
-0.335401463328832 -1.28010541130538 -1.20331082678883 -0.304 1 0
0.0431898368396615 1.14531185288302 1.2308003880377 0 0 1
-0.779997167803018 0.83886169075446 0.923251749938869 -0.661 1 1
0.577451901880069 0.803949646967662 0.888214563320015 0.429 1 0
-0.730182523044005 1.41006151826624 1.49649905323068 -0.621 1 0
-0.919478173128252 -0.0969750385305476 -0.0159395024832023 -0.773 0 1
0.573715803523143 0.706971747559889 0.790889044934308 0.426 1 0
2.25869616249674 0.751581581287465 0.835658783391733 1.779 1 0
1.75681361654969 -0.846614200952632 -0.768265759604717 1.376 1 1
1.23874131105596 1.62826179193373 1.71548146959852 0.96 1 0
-0.286832184688795 0.377246889573462 0.459982282422905 -0.265 1 0
-0.00288870956242492 1.0764575443035 1.16169926998385 -0.037 1 0
1.7107350701476 1.04639439548709 1.13152835928428 1.339 1 0
2.15159467626486 1.6777205206317 1.76511748397523 1.693 1 0
0.927399781312131 -0.455793266339308 -0.376043920510318 0.71 1 0
1.41931939830738 1.37320991649129 1.45951535624411 1.105 1 0
0.207578164544402 1.38678682240838 1.47314092881811 0.132 1 1
0.151536689190513 0.581870257323863 0.665339126216746 0.087 1 1
1.73813312476506 1.87167631944724 1.95976852074665 1.361 1 0
0.50272993474155 0.327788160875498 0.410346268046194 0.369 1 0
0.0842869187658467 -0.228864981725119 -0.148302207487764 0.033 1 0
2.04573855615196 1.07160864933312 1.15683299406457 1.608 1 1
1.67711018493527 -1.06966336959051 -0.992114451891843 1.312 1 0
1.26115790119751 1.17440522270535 1.25999804355342 0.978 0 1
1.17024617451232 1.69420676353102 1.7816628221008 0.905 1 1
1.26987546403034 -0.644900170184464 -0.565828681362446 0.985 1 0
0.921172950717254 1.58074262122392 1.66779196558953 0.705 1 1
1.48656916873204 -0.567317850658246 -0.487968266653881 1.159 1 1
-0.265660960666215 1.29659737595915 1.38262819671941 -0.248 1 1
0.815316830604353 0.432524292235892 0.515457827902758 0.62 1 0
-0.456201976869437 -0.679812213971262 -0.600865867981301 -0.401 1 1
0.0556434980294146 0.237598714426268 0.319833535947486 0.01 1 1
-1.72273931986733 -1.37320419473684 -1.29674332443911 -1.418 1 1
-1.28561581210699 0.0969807602849981 0.178711534288212 -1.067 1 0
-1.31425923284343 -0.850493316928943 -0.772158780340145 -1.09 1 1
-0.902043047462598 -1.02311397787478 -0.945398203066704 -0.759 1 0
-1.87342862026334 -0.421851001546587 -0.341979989075321 -1.539 1 1
0.927399781312131 1.48376472181615 1.57046644720382 0.71 1 1
-0.139878982649709 -1.35671795183752 -1.28019798631354 -0.147 1 0
-1.5072909812846 0.227900924485492 0.310100984108916 -1.245 1 0
-1.6031841724457 -0.633262822255532 -0.554149619156162 -1.322 1 0
-0.827321080324079 -1.0046881769873 -0.926906354573419 -0.699 0 1
0.129120099048958 -0.754485196515248 -0.675806517138295 0.069 1 1
-0.0751199444629928 0.421856723301037 0.50475202088033 -0.095 1 0
-1.0029177030996 -0.799095030242823 -0.72057625559572 -0.84 1 1
-1.09632016202275 -1.10651497136546 -1.02909814887841 -0.915 1 0
-0.295549747521622 -1.30628944414548 -1.22958871675297 -0.272 1 0
-1.18723188870794 -1.24616314651266 -1.16924689535383 -0.988 1 1
0.736858765108909 -1.58461601544578 -1.50891295451995 0.557 0 1
-0.382725375849894 -1.00274861899915 -0.924959844205705 -0.342 1 1
-0.00288870956242492 -0.775820334384958 -0.697218131183151 -0.037 1 0
-0.969292817887264 -1.32471524503295 -1.24808056524625 -0.813 1 0
-0.705275200664499 -0.400515863676877 -0.320568375030465 -0.601 1 0
-0.969292817887264 -0.934864089413705 -0.85683198133571 -0.813 0 0
-0.44748441403661 0.945537380103011 1.03030982016315 -0.394 1 1
-1.98551157097112 0.0300660096936351 0.111556926602074 -1.629 1 0
-1.15734310185254 -1.03281176781556 -0.955130754905274 -0.964 0 1
-0.158559474434339 -1.36641574177829 -1.28993053815211 -0.162 1 0
-0.482354665367919 -0.433488349475519 -0.353659051281605 -0.422 1 0
-1.55336952768668 -0.725391826692916 -0.646608861622583 -1.282 1 1
-0.629307867407005 -0.0106647080576297 0.0706802088800769 -0.54 1 1
0.447933825506637 -1.27622629532907 -1.1994178060534 0.325 1 1
-1.69658663136884 -1.02117441988662 -0.943451692698989 -1.397 1 0
-0.239508272167734 -0.21140895983172 -0.130783614178336 -0.227 1 1
0.513938229812328 0.176502637799372 0.258518459364491 0.378 1 0
-0.727691790806055 -1.46436342018015 -1.38822931172167 -0.619 1 0
0.384420153438896 -0.216257854802109 -0.135649890097622 0.274 1 1
-0.943140129388783 -1.16179237402789 -1.08457369435826 -0.792 1 1
0.78418267762997 2.03847830642861 2.12716841237006 0.595 1 0
0.543827016667736 -1.29174275923431 -1.21498988899511 0.402 1 0
-0.814867419134326 -0.187164484979776 -0.10645223458191 -0.689 1 1
-1.9257339972603 -1.17633905893906 -1.09917252211612 -1.581 1 1
0.522655792645155 -0.611927684385822 -0.532738005111306 0.385 1 1
-1.42758754967018 -0.276384152434928 -0.19599171149676 -1.181 1 1
-0.543377605197709 -0.166799126104144 -0.0860138757209111 -0.471 1 0
-0.665423484857289 1.27623201708352 1.36218983785841 -0.569 1 0
-0.862191331655388 -0.834007074029622 -0.755613442214575 -0.727 1 0
-0.943140129388783 0.224991587503258 0.307181218557345 -0.792 1 1
-0.403896599872474 1.29659737595915 1.38262819671941 -0.359 1 1
-1.08511186695197 -1.71844551662851 -1.64322216989222 -0.906 1 1
-1.00167233698062 -1.12881988822925 -1.05148301810712 -0.839 0 0
-1.35535631476961 -0.247290782612596 -0.166794055981048 -1.123 1 1
-1.2046670143736 -0.871828454798653 -0.793570394385001 -1.002 1 0
-0.401405867634524 -0.0300602879391846 0.0512151052029353 -0.357 1 1
-1.31176850060547 -1.31598723408625 -1.23932126859154 -1.088 1 0
-0.695312271712696 -0.585743651545723 -0.506460115147165 -0.593 1 1
-1.42509681743223 -0.102793712495014 -0.0217790335863449 -1.179 1 0
-1.07390357188119 0.120255456142864 0.202069658700781 -0.897 1 1
-0.52718784565103 0.0775851804034433 0.15924643061107 -0.458 1 1
-0.312984873187277 0.0290962306995568 0.110583671418216 -0.286 1 0
-1.77130859850736 -0.916438288526229 -0.838340132842426 -1.457 0 0
-1.13243577947303 -0.637141938231843 -0.55804263989159 -0.944 1 1
-1.64677198660983 -0.0979448175246252 -0.0169127576670591 -1.357 1 0
-1.42758754967018 -0.618716137344366 -0.539550791398306 -1.181 1 1
-0.362799517946289 0.0620687164981999 0.143674347669357 -0.326 1 0
-1.05148698173963 -1.56134131958792 -1.48555483010738 -0.879 0 1
-2.23707552700413 -0.634232601249609 -0.555122874340019 -1.831 1 1
-1.79247982252994 0.335546392828119 0.418132309517051 -1.474 1 0
0.307207454062427 -0.737998953615926 -0.659261179012725 0.212 1 1
-1.32173142955728 1.56716571530684 1.65416639301553 -1.096 1 1
-1.6031841724457 -0.573136524622713 -0.493807797757024 -1.322 1 1
0.196369869473624 -1.61467916426219 -1.53908386521952 0.123 1 0
-0.67040494933319 0.99305655081282 1.07799932417214 -0.573 1 1
-0.446239047917635 -0.222076528766575 -0.141489421200764 -0.393 1 1
0.0120556838652788 1.01827080465884 1.10330395895243 -0.025 1 1
0.806599267771526 -1.31210811810994 -1.23542824785611 0.613 1 1
-0.608136643384425 -1.03766066278594 -0.95999703082456 -0.523 1 1
-1.58948514513697 -1.35671795183752 -1.28019798631354 -1.311 0 1
-1.02657965936013 -1.19864397580285 -1.12155739134483 -0.859 1 1
0.769238284202266 -0.0310300669332621 0.0502418500190784 0.583 1 1
0.61979434992523 -1.32374546603887 -1.24710731006239 0.463 1 1
1.76304044714456 0.10473899223762 0.186497575759068 1.381 1 1
1.37946768250017 1.09682290317914 1.18213762884485 1.073 1 1
1.00336711456962 0.34815351975113 0.430784626907192 0.771 1 1
0.756784623012513 0.419917165312882 0.502805510512615 0.573 1 0
0.251165978708538 -0.235653434683663 -0.155114993774763 0.167 1 1
0.513938229812328 0.13480214105403 0.216668486458637 0.378 1 0
0.0294908095309331 0.590598268270562 0.674098422871459 -0.011 1 0
1.45543501575766 1.18798212862244 1.27362361612741 1.134 1 1
0.608586054854452 0.256994294307823 0.339298639624628 0.454 1 0
0.706969978253501 -0.0853376906016151 -0.00426044027691769 0.533 1 1
-0.260679496190314 -0.160980452139678 -0.0801743446177692 -0.244 1 1
0.817807562842304 1.52158610258518 1.60842339937425 0.622 1 0
0.868867573720291 0.320029928922875 0.402560226575337 0.663 1 0
-1.70654956032065 -0.872798233792731 -0.794543649568857 -1.405 1 0
0.299735257348575 -0.610957905391744 -0.531764749927449 0.206 1 0
0.390646984033773 0.162925731882284 0.244892886790492 0.279 1 0
-1.98551157097112 -0.0872772485897702 -0.00620695064463144 -1.629 1 1
0.716932907205304 1.49540206974508 1.5821455094101 0.541 1 0
0.110439607264328 0.471315451999001 0.55438803525704 0.054 1 0
-0.524697113413079 0.571202688389008 0.654633319194318 -0.456 1 1
-2.02909938513525 -0.88152624473943 -0.803302946223571 -1.664 0 0
-1.11998211828328 0.263782747266367 0.346111425911627 -0.934 1 0
0.555035311738513 0.661392134838236 0.745146051293026 0.411 1 1
0.0481713013155627 -0.21528807580803 -0.134676634913765 0.004 1 1
0.263619639898291 1.68741831057247 1.7748500358138 0.177 1 0
-0.945630861626734 -0.553740944741158 -0.474342694079882 -0.794 1 0
0.23995768363776 -0.862130664857876 -0.78383784254643 0.158 1 1
-1.45747633652559 -1.15403414207527 -1.07678765288741 -1.205 1 0
-0.00288870956242492 0.560535119454153 0.643927512171891 -0.037 1 1
-0.263170228428264 -0.705026467817284 -0.626170502761585 -0.246 1 1
-0.600664446670573 -0.781639008349424 -0.703057662286293 -0.517 0 0
0.101722044431501 -0.675933097994952 -0.596972847245872 0.047 1 1
-1.02533429324115 -1.50800347491364 -1.43202579499524 -0.858 1 0
-0.350345856756536 -1.64377253408453 -1.56828152073523 -0.316 1 1
-0.355327321232437 -0.405364758647265 -0.32543465094975 -0.32 1 0
-0.124934589222005 -1.32956414000334 -1.25294684116554 -0.135 1 0
0.233730853042884 -1.38969043763616 -1.31328866256468 0.153 1 0
-1.02533429324115 -1.70680816869958 -1.63154310768594 -0.858 1 0
-1.23455580122901 -0.948440995330794 -0.870457553909709 -1.026 1 1
-1.14115334230586 -0.460642161309696 -0.380910196429603 -0.951 1 1
2.16653906969256 -0.0572140997733611 0.0239639600549372 1.705 1 0
1.21258862255748 0.858257270636015 0.942716853616011 0.939 1 1
0.0120556838652788 0.83886169075446 0.923251749938869 -0.025 1 1
1.10673250244458 1.668992509685 1.75635818732052 0.854 1 0
1.10673250244458 0.825284784837372 0.90962617736487 0.854 1 1
-0.611872741741351 -0.79618569326059 -0.717656490044149 -0.526 0 0
0.970987595476267 0.943597822114855 1.02836330979543 0.745 1 0
-0.452465878512511 0.2754200951953 0.357790488117912 -0.398 1 1
0.177689377688995 -0.980443702135358 -0.902574974976992 0.108 1 0
-0.164786305029215 -0.166799126104144 -0.0860138757209111 -0.167 1 1
