"zACH08" "zACH12" "zSES08" "race" "by2xcomp" "f22xcomp" "byses"
-0.881163360932137 -1.24136919753937 -0.477333762977627 3 41.57 38.47 -0.453
NA -2.11194170552282 NA NA NA 29.67 NA
NA -1.78250915420636 NA NA NA 33 NA
-0.652448392725725 NA -0.192026405454527 5 43.92 NA -0.223
NA NA NA NA NA NA NA
-0.763399483685431 -0.803115082724973 -0.595178106302385 3 42.78 42.9 -0.548
-0.352685796097748 NA 0.0138910786708401 3 47 NA -0.057
-0.191125435577475 0.0278859476228687 0.742045073740663 4 48.66 51.3 0.53
-1.44370485720152 NA -2.11102850149033 NA 35.79 NA -1.77
NA NA NA NA NA NA NA
-1.03007140406227 -1.54310171451091 -1.87533981484081 3 40.04 35.42 -1.58
-1.61110474882494 -1.61433037425501 -0.881725930597324 3 34.07 34.7 -0.779
NA NA NA NA NA NA NA
0.921305239571156 NA -0.210633407032121 3 60.09 NA -0.238
-0.832500601739283 NA 0.248339298548517 3 42.07 NA 0.132
NA NA NA NA NA NA NA
NA NA NA NA NA NA NA
-0.423733424519314 -1.88440570911806 -0.869321262878928 3 46.27 31.97 -0.769
-1.05537603884255 NA -0.598899506617904 4 39.78 NA -0.551
NA NA NA NA NA NA NA
NA NA -0.717984316714502 4 NA NA -0.647
-0.642715840887154 -1.47088376782592 -0.75023645278233 2 44.02 36.15 -0.673
-1.39114907727324 NA -1.41016477540098 1 36.33 NA -1.205
-0.922040078654134 NA -0.649758644263326 2 41.15 NA -0.592
0.225427783113351 NA -0.131243533634389 3 52.94 NA -0.174
0.779209982728023 NA 0.192518293815737 3 58.63 NA 0.087
-0.646608861622583 NA -0.498421698098899 3 43.98 NA -0.47
0.452196240952048 NA -0.285061413342494 3 55.27 NA -0.298
-1.0135260659367 NA -0.116357932372314 3 40.21 NA -0.162
-0.876297085012852 NA -1.02189867581519 3 41.62 NA -0.892
-0.0568162202051993 NA -0.017120590625149 3 50.04 NA -0.082
0.296475411534917 NA 0.123052154592722 3 53.67 NA 0.031
-1.36389793212524 NA 0.0387004141076313 3 36.61 NA -0.037
-0.622277482026157 NA -1.5677040554246 2 44.23 NA -1.332
-0.272878871021469 NA -0.488497963924183 2 47.82 NA -0.462
-1.34540608363196 NA -1.91999661862704 3 36.8 NA -1.616
-1.30063634517453 NA -1.24642316151815 3 37.26 NA -1.073
-0.315702099111179 NA 0.347576640295682 3 47.38 NA 0.212
0.570933373382611 NA -0.056815527324015 3 56.49 NA -0.114
1.20549575325742 NA -0.344603818390793 3 63.01 NA -0.346
NA NA -1.16207142103306 3 NA NA -1.005
-1.17508642645697 NA 0.147861490029513 3 38.55 NA 0.051
NA NA -1.77486200632181 3 NA NA -1.499
-1.09430624619683 NA -1.63096786078842 2 39.38 NA -1.383
0.874588990746016 1.01024787992692 -2.44471406311517 2 59.61 61.23 -2.039
-0.0655755168599126 -0.69132565840437 -1.09136481503821 2 49.95 44.03 -0.948
0.377255591795054 NA 1.07697110213734 2 54.5 NA 0.8
-0.0529231994697711 -0.336171646624757 -0.471131429118429 2 50.08 47.62 -0.448
-1.1517283020444 NA -1.78478574049652 2 38.79 NA -1.507
-0.877270340196709 NA -0.227999941837875 2 41.61 NA -0.252
-0.648555371990297 -0.384646706728381 0.412080912431339 4 43.96 47.13 0.264
0.0521883603867922 0.334564899298858 -0.139926801037266 2 51.16 54.4 -0.181
-0.244654470689614 0.75303327529545 -1.04670801125199 4 48.11 58.63 -0.912
0.56120082154404 NA -1.75005267088502 2 56.39 NA -1.479
-1.33859329734496 NA 0.082116751122016 2 36.87 NA -0.002
0.869722714826731 1.063669374735 0.526203855440579 4 59.56 61.77 0.356
-0.758533207766146 -0.495446844108093 -0.330958683900558 2 42.83 46.01 -0.335
0.198176637965353 -0.0878606244612944 -1.54661612030333 2 52.66 50.13 -1.315
0.212775465723209 -0.054224868471025 0.820194480366555 2 52.81 50.47 0.593
-0.653421647909583 0.158471823820387 -1.69051026583672 2 43.91 52.62 -1.431
-0.386749727532746 0.714451084600729 -1.13602161882443 2 46.65 58.24 -0.984
-1.41353394650195 -1.64005183471816 -1.93612268666095 2 36.1 34.44 -1.629
-0.872404064277423 -0.437078914595566 0.222289496339886 2 41.66 46.6 0.111
-0.303049781721038 -0.539964756448156 0.554734591192889 2 47.51 45.56 0.379
NA -0.959422419385638 NA NA NA 41.32 NA
NA -1.14738693815479 NA NA NA 39.42 NA
0.709135609490314 NA -0.203190606401083 2 57.91 NA -0.232
NA NA NA NA NA NA NA
-0.676779772322152 -0.776404335320935 0.285553301703704 4 43.67 43.17 0.162
-0.851965705416425 NA -0.815981191689827 2 41.87 NA -0.726
0.185524320575211 NA 1.58184107827605 2 52.53 NA 1.207
-1.0339644247977 NA -1.75005267088502 2 40 NA -1.479
-1.43105253981138 NA -2.07505496510698 4 35.92 NA -1.741
-0.974595858582415 -1.43329086407209 -1.74757173734134 2 40.61 36.53 -1.477
1.34564449973284 NA 0.378588309591671 1 64.45 NA 0.237
NA NA NA NA NA NA NA
1.89553367861208 1.33572328347983 1.03603569866664 4 70.1 64.52 0.767
1.49649905323068 1.46037343803201 1.4205803979369 4 66 65.78 1.077
0.0969580988442174 1.01915146239494 0.717235738303872 NA 51.62 61.32 0.51
0.0414825533643644 0.583865208403211 0.0585478824570643 4 51.05 56.92 -0.021
0.784076258647308 NA 1.45903486786393 4 58.68 NA 1.108
2.34323106318633 NA 2.0098021145607 1 74.7 NA 1.552
-1.04272372145241 -1.08802972170138 -0.655960978122523 4 39.91 40.02 -0.597
0.968994743580151 0.456247193028364 1.07697110213734 4 60.58 55.63 0.8
1.55294785389439 NA 2.0507375180314 1 66.58 NA 1.585
0.736386754638312 1.01717288851316 1.1538800419914 4 58.19 61.3 0.862
1.94614294817265 NA 0.237175097601961 4 70.62 NA 0.123
1.20160273252199 1.25064460656326 1.39577106250011 4 62.97 63.66 1.057
1.65513964819938 NA 1.18613217805923 2 67.63 NA 0.888
1.51596415690782 1.34462686594784 0.930596023060276 4 66.2 64.61 0.682
-0.187232414842046 1.10917657401595 1.07821156890918 4 48.7 62.23 0.801
NA NA NA NA NA NA NA
1.96171503111436 1.02706575792206 0.529925255756098 4 70.78 61.4 0.359
-0.769239014788574 0.174300414874632 0.918191355341881 4 42.72 52.78 0.672
0.885294797768444 0.716429658482509 -0.531914300938567 4 59.72 58.26 -0.497
NA -0.247135821944631 NA NA NA 48.52 NA
0.315940515212058 0.915276333601457 1.78527762885773 4 53.87 60.27 1.371
2.24785205516834 1.84421677109744 0.657693333255573 4 73.72 69.66 0.462
NA -0.473682531408507 NA NA NA 46.23 NA
1.80404769132952 1.35550902229763 1.42554226502426 4 69.16 64.72 1.081
-1.24516079969468 0.592768790871223 -0.771324387903603 NA 37.83 57.01 -0.69
1.46146186661183 1.53061281083522 1.20597964640866 4 65.64 66.49 0.904
1.57143970238768 0.987494280286448 0.854927549978063 4 66.77 61 0.621
NA -1.50847667157975 NA NA NA 35.77 NA
0.193310362046067 0.160450397702168 0.60931512915383 4 52.61 52.64 0.423
-1.14783528130897 -0.842686560360584 -1.14718581977099 3 38.83 42.5 -0.993
NA NA NA NA NA NA NA
-1.17800619200854 NA -1.27123249695495 4 38.52 NA -1.093
NA -0.676486354291016 NA NA NA 44.18 NA
-0.857805236519567 NA -1.97085575627246 3 41.81 NA -1.657
-0.947344713434417 -0.917872367868246 -1.49947838297343 3 40.89 41.74 -1.277
-0.894788933506136 -1.24037991059848 -1.16207142103306 3 41.43 38.48 -1.005
-1.16632712980226 -0.685389936759028 -0.97724187202897 3 38.64 44.09 -0.856
0.0346697670773649 -0.0740106072888303 0.512558720950344 4 50.98 50.27 0.345
-0.101585958662625 -0.00673909530829078 -0.489738430696022 3 49.58 50.95 -0.463
-0.0753080686984834 NA -0.660922845209882 4 49.85 NA -0.601
-0.899655209425421 -1.41251583831339 -1.77114060600629 3 41.38 36.74 -1.496
-0.306942802456466 NA -0.304908881691927 4 47.47 NA -0.314
-0.262173063999041 -0.0562034423528051 -1.87161841452529 3 47.93 50.45 -1.577
-0.400375300106745 -0.706164962517724 0.244617898232999 4 46.51 43.88 0.129
-1.18968525421483 NA -1.26130876278023 4 38.4 NA -1.085
NA NA NA NA NA NA NA
NA NA NA NA NA NA NA
-0.792597139201144 NA -1.36674843838659 4 42.48 NA -1.17
-1.12934343281569 NA -0.534395234482246 3 39.02 NA -0.499
0.438570668378049 -0.132378536801358 1.08441390276838 4 55.13 49.68 0.806
NA -0.410368167191529 NA NA NA 46.87 NA
-0.168740566348762 NA 1.20970104672418 4 48.89 NA 0.907
-1.28214449668125 NA 0.460459116533082 4 37.45 NA 0.303
NA -1.19091556355397 NA NA NA 38.98 NA
-1.29868983480682 NA -1.65701766299705 3 37.28 NA -1.404
-1.06510859068112 -0.309460899220719 0.196239694131256 4 39.68 47.89 0.09
-0.0996394482949102 -0.0522462945892441 -0.0295252583435446 4 49.6 50.49 -0.092
-0.062655751308342 NA 1.02735243126376 4 49.98 NA 0.76
NA 0.895490594783651 NA NA NA 60.07 NA
1.39820027966112 0.966719254527752 1.11666603883621 4 64.99 60.79 0.832
0.206935934620066 NA -1.14346441945547 4 52.75 NA -0.99
-1.26170613782025 -1.86264139641847 -0.0642583279550523 NA 37.66 32.19 -0.12
0.621542642943178 0.391943541870494 0.311603103912335 4 57.01 54.98 0.183
-0.745880890376004 0.369189942230018 0.0250552796173961 4 42.96 54.75 -0.048
0.601104284082179 0.1673754062884 -0.365691753512066 4 56.8 52.71 -0.363
1.65124662746396 1.01024787992692 0.218568096024368 2 67.59 61.23 0.108
-0.304023036904895 0.30587557801304 0.845003815803347 4 47.5 54.11 0.613
0.0872255470056473 NA 1.33002632359262 4 51.52 NA 1.004
1.71548146959852 1.62459507021979 1.67611655293585 4 68.25 67.44 1.283
1.13639463520357 0.132750363357239 0.528684788984258 4 62.3 52.36 0.358
-0.460717121505883 -0.404432445546187 0.0672311498599412 1 45.89 46.93 -0.014
NA -0.257028691353534 NA NA NA 48.42 NA
0.696483292100172 NA 0.770575809492973 4 57.78 NA 0.553
-0.850992450232567 NA 0.0387004141076313 4 41.88 NA -0.037
-0.410107851945316 0.206946883924011 0.775537676580331 4 46.41 53.11 0.557
-0.245627725873471 -0.867418733882841 0.0399408808794709 2 48.1 42.25 -0.036
1.113036510791 NA 0.619238863328546 4 62.06 NA 0.431
-0.0714150479630552 -0.110614224101771 0.969050492987303 4 49.89 49.9 0.713
0.580665925221181 NA -0.539357101569605 4 56.59 NA -0.503
-0.758533207766146 -0.821911534601888 -0.116357932372314 4 42.83 42.71 -0.162
0.234187079768065 NA -0.80605745751511 2 53.03 NA -0.718
0.056081381122221 NA 0.321526838087051 4 51.2 NA 0.191
1.66779196558953 1.41486623875105 0.610555595925669 4 67.76 65.32 0.424
-0.486021756286166 0.779744022699487 0.310362637140495 4 45.63 58.9 0.182
1.72910704217252 1.37628404805633 0.312843570684175 4 68.39 64.93 0.184
-0.47823571481531 -1.01086534031193 0.196239694131256 4 45.71 40.8 0.09
0.940770343248296 NA -0.116357932372314 4 60.29 NA -0.162
NA NA -0.328477750356879 4 NA NA -0.333
-0.449038059299598 NA 0.904546220851646 4 46.01 NA 0.661
-0.559989150259304 NA -0.285061413342494 4 44.87 NA -0.298
-0.924959844205705 -0.958433132444748 0.751968807915379 4 41.12 41.33 0.538
-0.00620695064463144 0.00315377410061154 -0.141167267809105 4 50.56 51.05 -0.182
NA NA NA NA NA NA NA
0.208882444987781 0.673890320024227 -0.781248122078319 4 52.77 57.83 -0.698
-0.96972958266313 NA -1.09756714889741 4 40.66 NA -0.953
0.0784662503509333 -0.170960727496079 -0.342122884847114 4 51.43 49.29 -0.344
0.0774929951670764 NA -0.505864498729936 3 51.42 NA -0.476
-0.441252017828741 NA -0.158533802614859 4 46.09 NA -0.196
NA -0.252082256649082 NA NA NA 48.47 NA
1.73591982845952 1.10027299154794 -0.469890962346589 4 68.46 62.14 -0.447
-0.774105290707859 NA -0.719224783486341 5 42.67 NA -0.648
-0.430546210806314 NA -0.767602987588084 4 46.2 NA -0.687
-0.0412441372634859 NA -0.478574229749466 4 50.2 NA -0.454
-0.250494001792756 NA 0.00768874481164224 4 48.05 NA -0.062
-1.31328866256468 NA -0.1002318643384 4 37.13 NA -0.149
-0.723496021147292 -1.38778366479113 -0.881725930597324 4 43.19 36.99 -0.779
-1.04856325255555 NA -1.1881212232417 4 39.85 NA -1.026
-0.824714560268427 -0.308471612279829 -0.256530677590184 4 42.15 47.9 -0.275
-1.32594097995482 -1.21267987625355 -1.06035314574222 4 37 38.76 -0.923
-0.809142477326713 NA -1.43497411083777 1 42.31 NA -1.225
NA NA NA NA NA NA NA
-0.689432089712294 -0.116549945747113 0.261984433038752 4 43.54 49.84 0.143
0.236133590135778 0.947922802650837 0.216087162480689 4 53.05 60.6 0.106
-0.430546210806314 0.315768447421943 -0.575330637952952 4 46.2 54.21 -0.532
0.302314942638059 -0.129410675978687 -0.218076207663158 4 53.73 49.71 -0.244
-1.16632712980226 NA -0.221797607978677 1 38.64 NA -0.247
0.187470830942925 0.264325526495648 -0.404146223439092 4 52.55 53.69 -0.394
NA NA NA NA NA NA NA
0.174818513552783 0.918244194424127 0.0870786182093742 4 52.42 60.3 0.002
-0.865591277990424 NA -0.937546935330104 4 41.73 NA -0.824
-0.963890051559988 NA -0.724186650573699 4 40.72 NA -0.652
-1.03883070071698 NA -0.18458360482349 4 39.95 NA -0.217
-0.585293785039588 -0.781350770025386 -0.809778857830629 4 44.61 43.12 -0.721
1.66973847595724 1.65229510456472 -0.603861373705262 4 67.78 67.72 -0.555
-0.605732143900586 -0.632957728891843 -1.97953902367534 4 44.4 44.62 -1.664
-0.546363577685305 -0.591407677374451 -1.59871572472059 4 45.01 45.04 -1.357
-0.249520746608899 -0.307482325338939 -1.24022082765896 4 48.06 47.91 -1.068
-1.05732254921027 NA 1.07076876827815 4 39.76 NA 0.795
-1.00574002446584 -1.31061928340169 -1.36674843838659 2 40.29 37.77 -1.17
-0.390642748268174 NA 0.512558720950344 2 46.61 NA 0.345
-0.561935660627018 NA 0.598150928207274 4 44.85 NA 0.414
-0.44514503856417 NA 1.07324970182183 4 46.05 NA 0.797
-0.822768049900713 -0.469725383644945 0.822675413910234 4 42.17 46.27 0.595
2.05222776321307 NA -0.147369601668303 4 71.71 NA -0.187
-0.948317968618274 NA 0.598150928207274 4 40.88 NA 0.414
0.0667871881446487 NA -1.65949859654073 4 51.31 NA -1.406
-0.11618478642048 NA 0.531165722527937 4 49.43 NA 0.36
NA NA NA NA NA NA NA
-0.603785633532872 -0.892150907405098 -0.0109182567659512 4 44.42 42 -0.077
0.425918350987907 -0.357935959324343 1.15263957521956 4 55 47.4 0.861
NA -1.09693330416939 NA NA NA 39.93 NA
-0.792597139201144 NA 0.0870786182093742 NA 42.48 NA 0.002
0.17579176873664 0.330607751535297 0.715995271532032 4 52.43 54.36 0.509
-0.887976147219136 NA 0.170189891922625 4 41.5 NA 0.069
-0.511326391066451 NA 0.389752510538227 4 45.37 NA 0.246
-0.0607092409406275 NA 1.18241077774371 4 50 NA 0.885
-0.636876309784013 NA -0.677048913243796 4 44.08 NA -0.614
-1.20817710270811 NA 1.00254309582697 2 38.21 NA 0.74
0.15243364432407 0.206946883924011 -0.802336057199592 2 52.19 53.11 -0.715
NA NA NA NA NA NA NA
1.68823032445053 NA 0.809030279419999 4 67.97 NA 0.584
NA NA NA NA NA NA NA
0.78018323791188 NA 0.845003815803347 4 58.64 NA 0.613
1.44297001811854 NA 1.04844036638503 4 65.45 NA 0.777
-0.364364858304033 -0.597343399019793 0.622960263644065 4 46.88 44.98 0.434
-1.1926050197664 NA -0.696896381593229 3 38.37 NA -0.63
0.359736998485626 0.89252273396098 0.811511212963678 4 54.32 60.04 0.586
-1.03493767998155 NA 0.0982428191559303 4 39.99 NA 0.011
NA NA NA NA NA NA NA
0.920331984387298 NA 0.0833572178938555 3 60.08 NA -0.001
NA 1.16160878188314 NA NA NA 62.76 NA
-0.544417067317591 NA -0.742793652151293 4 45.03 NA -0.667
0.318860280763629 NA -2.39509539224159 1 53.9 NA -1.999
1.82545930537437 NA 0.281831901388185 4 69.38 NA 0.159
-0.792597139201144 -0.377721698142149 1.07324970182183 4 42.48 47.2 0.797
0.17579176873664 NA -1.12981928496524 4 52.43 NA -0.979
-0.526898474008164 NA -0.00843732322227206 3 45.21 NA -0.075
-0.243681215505757 NA -1.11989555079052 3 48.12 NA -0.971
-0.407188086393744 NA -0.804816990743271 4 46.44 NA -0.717
-0.14635569712005 0.063500277494919 0.123052154592722 4 49.12 51.66 0.031
NA -1.26610137106163 NA NA NA 38.22 NA
-1.64030240434065 -1.68061259929466 -1.92992035280175 3 33.77 34.03 -1.624
-1.08943997027755 NA -0.2131143405758 4 39.43 NA -0.24
-1.20720384752426 -0.817954386838327 -1.53049005226941 3 38.22 42.75 -1.302
-1.45538391940781 -1.23147632813047 -1.92992035280175 4 35.67 38.57 -1.624
-0.885056381667565 -0.286707299580243 -0.783729055621998 4 41.53 48.12 -0.7
NA NA NA NA NA NA NA
-1.21109686825968 NA -0.536876168025925 3 38.18 NA -0.501
-0.346846264994606 NA -1.49823791620159 1 47.06 NA -1.276
NA 0.330607751535297 NA NA NA 54.36 NA
-1.11961088097712 -0.402453871664406 -0.983444205888168 4 39.12 46.95 -0.861
-0.278718402124611 NA -0.302427948148248 4 47.76 NA -0.312
-0.46169037668974 NA -0.0667392614987315 3 45.88 NA -0.122
0.410346268046194 1.06465866167589 0.902065287307966 4 54.84 61.78 0.659
NA NA NA NA NA NA NA
NA NA NA NA NA NA NA
0.532976421212185 0.848994108561808 -1.59251339086139 2 56.1 59.6 -1.352
1.02447028906 -1.12265476463254 0.0870786182093742 4 61.15 39.67 0.002
-0.0714150479630552 0.0941681726625181 -0.760160186957047 4 49.89 51.97 -0.681
NA -0.534029034802814 -0.906535266034115 4 NA 45.62 -0.799
1.37484215524855 0.667954598378885 0.163987558063427 4 64.75 57.77 0.064
0.0901453125572179 -0.461811088117823 -0.619987441739176 4 51.55 46.35 -0.568
0.986513336889579 -0.132378536801358 1.17000611002531 4 60.76 49.68 0.875
-1.03591093516541 -0.392561002255503 -0.230480875381554 4 39.98 47.05 -0.254
-0.479208969999167 -0.143260693151151 -1.52800911872574 4 45.7 49.57 -1.3
1.2580515331857 1.16952307741026 -0.646037243947807 4 63.55 62.84 -0.589
NA NA NA NA NA NA NA
-0.674833261954438 NA -0.180862204507971 4 43.69 NA -0.214
-0.0285918198733444 NA -0.116357932372314 4 50.33 NA -0.162
0.860963418172017 NA 0.093280952068572 1 59.47 NA 0.007
1.53348275021725 -1.24730491918471 1.32134305618974 4 66.38 38.41 0.997
1.40501306594812 NA 0.457978182989403 4 65.06 NA 0.301
-0.209617284070759 0.658061728969982 -0.116357932372314 4 48.47 57.67 -0.162
1.51304439135625 0.392932828811385 -0.72294618380186 4 66.17 54.99 -0.651
-0.482128735550738 NA -0.992127473291045 4 45.67 NA -0.868
-0.371177644591032 NA -0.185824071595329 2 46.81 NA -0.218
-0.152195228223192 -0.892150907405098 1.09185670339942 4 49.06 42 0.812
-0.601839123165158 NA 0.367424108645115 4 44.44 NA 0.228
1.08481211045914 NA 0.29671750265026 4 61.77 NA 0.171
NA -2.09512382752769 NA NA NA 29.84 NA
-0.510353135882593 -0.344085942151879 -0.605101840477101 2 45.38 47.54 -0.556
-1.01839234185598 -1.48968021970283 -1.47218811399296 2 40.16 35.96 -1.255
-0.871430809093566 NA NA 2 41.67 NA NA
-0.706950683021721 -0.883247324937085 -1.51808538455102 2 43.36 42.09 -1.292
0.597211263346751 0.655093868147311 -1.2823966979015 2 56.76 57.64 -1.102
-0.0850406205370543 0.482957940432401 -2.04032189549547 2 49.75 55.9 -1.713
-1.37460373914767 -1.71919478998938 -1.19184262355721 4 36.5 33.64 -1.029
-1.16438061943454 -1.16024766838637 -1.8654160806661 2 38.66 39.29 -1.572
0.220561507194066 NA -1.84308767877298 2 52.89 NA -1.554
-1.15951434351526 NA -2.90988910255501 2 38.71 NA -2.414
-0.443198528196456 NA -3.04013811359816 2 46.07 NA -2.519
-0.437358997093313 NA -1.5677040554246 2 46.13 NA -1.332
0.935904067329011 0.942976367946385 0.907027154395325 2 60.24 60.55 0.663
-0.692351855263866 NA -2.49681366753243 2 43.51 NA -2.081
0.942716853616011 1.1141230087204 -0.189545471910848 2 60.31 62.28 -0.221
0.622515898127035 0.759958283881682 -0.926382734383548 2 57.02 58.7 -0.815
-0.675806517138295 -0.917872367868246 -0.541838035113284 2 43.68 41.74 -0.505
-1.67825935651108 -1.5035302368753 -1.82448067719539 2 33.38 35.82 -1.539
-0.109372000133481 -0.352989524619891 -1.27867529758598 5 49.5 47.45 -1.099
1.40403981076426 NA 0.0845976846656951 4 65.05 NA 0
-1.14199575020583 NA -1.68430793197752 2 38.89 NA -1.426
0.0327232567096512 0.448332897501241 0.605593728838311 2 50.96 55.55 0.42
NA NA NA NA NA NA NA
0.669232146952174 0.480979366550621 -0.161014736158538 2 57.5 55.88 -0.198
NA NA NA NA NA NA NA
NA NA NA NA NA NA NA
-0.416920638232314 NA -0.316073082638483 2 46.34 NA -0.323
1.22496085693456 1.20909455504587 -0.654720511350684 4 63.21 63.24 -0.596
NA NA NA NA NA NA NA
-1.28019798631354 -0.616139850896708 -0.227999941837875 2 37.47 44.79 -0.252
0.755851858315454 NA 0.543570390246333 4 58.39 NA 0.37
-0.442225273012599 NA -0.125041199775191 4 46.08 NA -0.169
-0.651475137541868 NA -1.54661612030333 2 43.93 NA -1.315
-0.884083126483708 NA -2.07505496510698 3 41.54 NA -1.741
-0.908414506080135 NA -1.98201995721902 2 41.29 NA -1.666
-0.891869167954564 -0.145239267032932 0.131735421995598 4 41.46 49.55 0.038
-0.955130754905274 -1.53024098427933 -0.226759475066035 3 40.81 35.55 -0.251
0.000605835642368074 NA 0.300438902965779 2 50.63 NA 0.174
-0.703057662286293 NA 0.258263032723234 4 43.4 NA 0.14
-0.774105290707859 NA -0.224278541522356 2 42.67 NA -0.249
-0.580427509120303 NA 0.517520588037702 2 44.66 NA 0.349
-1.27727822076196 NA -0.688213114190352 2 37.5 NA -0.623
NA NA NA NA NA NA NA
-1.27241194484268 NA -1.08640294795085 2 37.55 NA -0.944
-0.480182225183025 -0.332214498861196 0.408359512115821 4 45.69 47.66 0.261
NA NA NA NA NA NA NA
-0.164847545613334 NA 0.849965682890705 4 48.93 NA 0.617
0.238080100503493 -0.193714327136555 0.524963388668739 3 53.07 49.06 0.355
-1.22958871675297 NA -0.471131429118429 4 37.99 NA -0.448
NA 1.79376313711203 NA NA NA 69.15 NA
-0.204751008151473 NA -0.0704606618142502 4 48.52 NA -0.125
-1.41840022242124 NA -0.541838035113284 4 36.05 NA -0.505
-1.04369697663627 -0.812018665192985 -1.48335231493951 2 39.9 42.81 -1.264
0.111556926602074 NA 0.66637660065845 4 51.77 NA 0.469
-0.150248717855478 0.114943198421214 -0.242885543099949 2 49.08 52.18 -0.264
-0.689432089712294 NA -0.221797607978677 4 43.54 NA -0.247
0.200123148333067 -0.064117737879928 0.718476205075711 4 52.68 50.37 0.511
0.73054722353517 0.981558558641106 -1.27991576435782 2 58.13 60.94 -1.1
0.797701831221307 0.991451428050009 0.845003815803347 4 58.82 61.04 0.613
-1.10793181877083 NA -1.40644337508546 2 39.24 NA -1.202
-1.03785744553312 NA -0.989646539747366 2 39.96 NA -0.866
NA NA -0.378096421230462 4 NA NA -0.373
-1.17411317127311 NA -2.44719499665885 2 38.56 NA -2.041
0.123235988808359 NA 0.894622486676929 4 51.89 NA 0.653
-0.169713821532619 -0.241200100299289 -0.178381270964292 2 48.88 48.58 -0.212
-0.196964966680617 NA 0.97773376039018 1 48.6 NA 0.72
-0.201831242599903 1.25262318044504 -0.595178106302385 2 48.55 63.68 -0.548
-0.542470556949877 NA 0.562177391823926 2 45.05 NA 0.385
-0.528844984375878 -0.305503751457158 0.216087162480689 4 45.19 47.93 0.106
0.453169496135905 NA 0.650250532624535 2 55.28 NA 0.456
-0.204751008151473 NA -1.44117644469697 2 48.52 NA -1.23
1.13639463520357 0.312800586599272 0.367424108645115 2 62.3 54.18 0.228
-0.981408644869415 NA -0.302427948148248 2 40.54 NA -0.312
-1.24710731006239 0.096146746544299 0.247098831776678 4 37.81 51.99 0.131
0.0463488292836502 0.58188663452143 -0.404146223439092 4 51.1 56.9 -0.394
-0.168740566348762 -1.36206220432798 0.795385144929764 2 48.89 37.25 0.573
NA NA -0.590216239215027 4 NA NA -0.544
1.64930011709624 1.62756293104246 0.475344717795157 4 67.57 67.47 0.315
1.44978280440554 -0.599321972901573 -0.146129134896463 4 65.52 44.96 -0.186
-0.397455534555174 NA 0.873534551555657 4 46.54 NA 0.636
0.953422660638439 NA 0.69490733641076 1 60.42 NA 0.492
-0.875323829828994 NA -0.890409198000201 2 41.63 NA -0.786
-0.0937999171917682 NA -0.737831785063935 2 49.66 NA -0.663
-0.0548697098374849 0.143632519707033 -0.430196025647723 4 50.06 52.47 -0.415
-1.29187704851982 -0.816965099897437 -0.00471592290675337 2 37.35 42.76 -0.072
-0.565828681362446 NA 0.742045073740663 4 44.81 NA 0.53
-0.775078545891717 -0.936668819745162 1.27544578563167 4 42.66 41.55 0.96
NA 0.569025904289857 NA NA NA 56.77 NA
0.0220174496872235 NA 0.314084037456014 4 50.85 NA 0.185
-0.890895912770708 -0.629000581128282 0.610555595925669 2 41.47 44.66 0.424
0.493072958674045 NA 1.23451038216097 4 55.69 NA 0.927
0.950502895086867 1.19821239869608 -0.781248122078319 4 60.39 63.13 -0.698
-0.871430809093566 NA -1.14842628654283 2 41.67 NA -0.994
0.986513336889579 NA 0.646529132309017 2 60.76 NA 0.453
1.79431513949095 1.15666234717869 0.149101956801352 2 69.06 62.71 0.052
-0.636876309784013 NA 0.0771548840346577 4 44.08 NA -0.006
NA -1.37690150844134 NA NA NA 37.1 NA
1.00792495093443 0.665976024497104 1.22210571444257 4 60.98 57.75 0.917
0.193310362046067 0.251464796264074 1.52105820645591 4 52.61 53.56 1.158
-1.14199575020583 NA 1.16628470970979 2 38.89 NA 0.872
1.83032558129366 1.37331618723366 0.285553301703704 4 69.43 64.9 0.162
0.454142751319762 0.721376093186961 -0.658441911666202 4 55.29 58.31 -0.599
0.48139389646776 -0.0374069904758899 0.418283246290537 2 55.57 50.64 0.269
0.00741862192936758 NA 0.770575809492973 4 50.7 NA 0.553
-0.354632306465463 NA 1.72821615735311 2 46.98 NA 1.325
0.121289478440644 -0.583493381847329 0.715995271532032 4 51.87 45.12 0.509
-0.260226553631326 -0.810040091311205 -0.909016199577794 4 47.95 42.83 -0.801
-0.220323091093187 NA 0.279350967844506 1 48.36 NA 0.157
0.181631299839783 0.839101239152905 0.430687914008933 4 52.49 59.5 0.279
0.699403057651744 0.746108266709218 0.151582890345031 2 57.81 58.56 0.054
-1.16048759869912 -0.471703957526726 -0.1002318643384 2 38.7 46.25 -0.149
0.430784626907192 NA 1.73193755766863 2 55.05 NA 1.328
0.970941253947866 -0.682422075936358 1.22210571444257 4 60.6 44.12 0.917
-0.251467256976613 NA 0.797866078473443 3 48.04 NA 0.575
-0.942478437515132 NA 0.711033404444674 2 40.94 NA 0.505
1.01181797166986 1.17051236435115 1.30273605461214 4 61.02 62.85 0.982
0.146594113220928 NA -0.27017581208042 2 52.13 NA -0.286
NA NA NA NA NA NA NA
NA 1.3287982748936 NA NA NA 64.45 NA
0.521297359005899 NA 0.527444322212419 2 55.98 NA 0.357
2.02108359732964 NA 0.316564970999693 4 71.39 NA 0.187
-0.617411206106871 -0.705175675576834 -1.87658028161265 2 44.28 43.89 -1.581
